0	0.54
1	0.38
2	0.24
3	0.14
4	1.0
5	0.08
6	0.94
7	0.49
8	0.64
9	0.77
10	0.65
11	0.69
12	0.78
13	0.43
14	0.11
15	0.17
16	0.55
17	0.57
18	0.22
19	0.62
20	0.21
21	0.62
22	0.25
23	0.07
24	0.48
25	0.6
26	0.48
27	0.21
28	0.72
29	0.9
30	0.22
31	0.36
32	0.96
33	0.49
34	0.2
35	0.06
36	0.38
37	0.55
38	0.59
39	0.21
40	0.81
41	0.49
42	0.48
43	0.74
44	0.39
45	0.43
46	0.58
47	1.32
48	1.15
49	0.42
50	0.35
51	1.23
52	0.52
53	0.65
54	0.35
55	0.26
56	0.7
57	0.51
58	0.25
59	0.13
60	0.24
61	0.54
62	0.41
63	0.33
64	0.26
65	0.77
66	0.3
67	0.71
68	0.61
69	0.28
70	0.37
71	0.38
72	0.09
73	0.02
74	0.6
75	0.25
76	1.1
77	0.49
78	0.77
79	0.29
80	0.44
81	0.53
82	0.62
83	0.38
84	0.61
85	0.56
86	0.61
87	0.52
88	0.32
89	0.44
90	0.69
91	0.48
92	0.57
93	0.61
94	0.18
95	0.27
96	0.9
97	0.5
98	0.48
99	0.37
100	0.54
101	0.06
102	0.16
103	0.28
104	0.61
105	0.08
106	0.65
107	0.67
108	0.5
109	0.19
110	0.34
111	0.48
112	0.13
113	0.64
114	0.59
115	0.66
116	0.41
117	0.26
118	0.6
119	0.99
120	0.64
121	0.82
122	0.71
123	1.2
124	0.53
125	0.74
126	0.14
127	0.61
128	0.47
129	0.66
130	0.4
131	0.58
132	0.79
133	0.42
134	0.41
135	0.28
136	0.62
137	0.41
138	0.45
139	0.54
140	0.92
141	0.43
142	0.34
143	0.08
144	1.2
145	0.62
146	1.05
147	0.65
148	0.55
149	0.56
150	0.21
151	0.85
152	0.74
153	0.33
154	0.74
155	0.46
156	0.38
157	0.28
158	0.3
159	0.51
160	0.37
161	0.53
162	0.95
163	0.6
164	0.48
165	0.45
166	0.48
167	0.4
168	0.34
169	0.7
170	0.3
171	0.82
172	0.55
173	0.58
174	0.31
175	0.09
176	0.49
177	0.27
178	1.35
179	1.08
180	0.87
181	0.62
182	0.47
183	0.02
184	0.76
185	0.28
186	0.58
187	0.28
188	0.53
189	0.31
190	0.45
191	0.63
192	0.66
193	0.75
194	0.86
195	0.66
196	0.29
197	0.66
198	0.57
199	0.64
200	0.37
201	0.61
202	0.12
203	0.78
204	0.03
205	0.25
206	0.45
207	0.79
208	0.13
209	0.89
210	0.57
211	0.44
212	0.44
213	0.42
214	0.09
215	0.65
216	0.91
217	1.07
218	0.48
219	0.82
220	0.51
221	0.29
222	0.8
223	0.13
224	0.86
225	0.28
226	0.92
227	0.4
228	0.66
229	0.57
230	0.39
231	0.69
232	0.48
233	0.3
234	0.47
235	0.33
236	0.51
237	0.39
238	0.55
239	0.45
240	0.42
241	0.5
242	0.16
243	0.36
244	0.43
245	0.26
246	0.61
247	0.26
248	0.11
249	0.81
250	0.08
251	0.35
252	0.68
253	0.25
254	0.74
255	0.36
256	0.53
257	0.42
258	0.43
259	0.51
260	0.51
261	0.18
262	0.23
263	0.66
264	0.52
265	0.88
266	0.65
267	0.5
268	0.36
269	0.61
270	0.5
271	0.16
272	0.83
273	0.49
274	0.92
275	0.51
276	0.5
277	0.82
278	0.09
279	0.64
280	0.06
281	0.04
282	0.8
283	0.35
284	0.11
285	0.03
286	0.17
287	0.19
288	0.46
289	0.15
290	0.36
291	0.32
292	0.22
293	0.0
294	0.47
295	0.58
296	0.92
297	0.41
298	0.48
299	0.51
300	0.62
301	0.64
302	0.32
303	0.64
304	0.42
305	1.22
306	0.48
307	0.74
308	0.46
309	0.66
310	0.13
311	0.45
312	0.06
313	0.67
314	0.68
315	0.61
316	1.3
317	0.53
318	0.61
319	0.34
320	0.26
321	1.05
322	0.38
323	0.43
324	0.19
325	0.2
326	0.67
327	0.27
328	0.06
329	0.86
330	0.08
331	0.38
332	0.08
333	0.14
334	0.83
335	0.42
336	0.36
337	0.16
338	0.78
339	0.38
340	0.17
341	0.39
342	0.51
343	0.58
344	0.54
345	0.8
346	0.37
347	0.43
348	0.07
349	0.18
350	0.49
351	0.65
352	0.61
353	0.9
354	1.09
355	0.13
356	0.69
357	0.85
358	0.26
359	0.45
360	0.79
361	0.07
362	0.22
363	0.57
364	0.21
365	0.57
366	0.98
367	0.25
368	0.67
369	0.83
370	0.51
371	0.96
372	0.21
373	0.49
374	0.35
375	0.17
376	0.28
377	0.22
378	0.86
379	0.57
380	0.33
381	0.29
382	0.77
383	0.35
384	0.46
385	0.08
386	0.45
387	0.38
388	0.59
389	0.87
390	0.25
391	0.35
392	0.66
393	0.48
394	0.64
395	0.45
396	0.2
397	0.66
398	0.5
399	0.19
400	0.17
401	0.77
402	0.7
403	0.66
404	0.77
405	0.84
406	0.91
407	0.46
408	0.45
409	0.15
410	0.33
411	0.21
412	0.4
413	0.3
414	0.2
415	0.29
416	0.43
417	0.52
418	0.32
419	0.19
420	0.3
421	0.46
422	0.98
423	0.18
424	0.47
425	0.22
426	0.17
427	0.06
428	0.42
429	0.9
430	0.77
431	0.79
432	0.17
433	0.45
434	0.61
435	0.84
436	0.77
437	0.19
438	0.72
439	0.74
440	0.5
441	0.19
442	0.09
443	0.4
444	0.51
445	0.12
446	0.14
447	0.58
448	0.34
449	0.84
