0	1.14
1	1.62
2	1.45
3	2.01
4	1.42
5	1.55
6	0.98
7	1.23
8	0.95
9	1.56
10	1.34
11	1.24
12	1.56
13	1.34
14	1.71
15	1.75
16	1.48
17	1.08
18	1.91
19	1.21
20	2.08
21	1.49
22	1.78
23	1.11
24	1.22
25	1.01
26	0.8
27	1.53
28	1.57
29	0.97
30	1.61
31	0.64
32	1.06
33	1.98
34	0.88
35	1.51
36	1.19
37	1.71
38	1.18
39	0.81
40	0.96
41	1.68
42	0.72
43	2.16
44	1.59
45	1.28
46	2.25
47	1.46
48	0.75
49	1.95
50	1.1
51	1.17
52	1.72
53	0.96
54	0.94
55	1.01
56	1.08
57	1.31
58	2.14
59	1.27
60	1.56
61	1.04
62	0.94
63	2.13
64	1.57
65	1.8
66	1.66
67	2.14
68	2.62
69	1.79
70	1.43
71	1.58
72	1.35
73	1.13
74	1.18
75	0.96
76	1.94
77	1.56
78	1.61
79	1.79
80	1.56
81	0.46
82	1.87
83	1.6
84	1.37
85	1.06
86	1.38
87	1.48
88	0.9
89	1.77
90	1.77
91	1.51
92	1.4
93	1.96
94	1.56
95	0.96
96	1.08
97	1.87
98	1.43
99	1.86
100	1.09
101	1.86
102	1.75
103	1.64
104	1.49
105	1.08
106	1.48
107	2.41
108	1.13
109	1.11
110	1.89
111	1.41
112	2.22
113	1.33
114	1.45
115	1.42
116	1.44
117	1.17
118	1.74
119	0.79
120	1.33
121	0.91
122	2.07
123	2.21
124	1.29
125	1.45
126	1.29
127	1.08
128	2.05
129	1.89
130	1.59
131	1.69
132	1.2
133	1.22
134	1.0
135	0.87
136	1.52
137	1.26
138	1.48
139	1.56
140	1.37
141	1.56
142	1.01
143	1.94
144	1.0
145	1.02
146	1.56
147	1.04
148	1.79
149	1.87
150	1.1
151	0.91
152	1.52
153	1.25
154	1.06
155	1.98
156	1.5
157	1.53
158	1.5
159	1.36
160	1.01
161	1.02
162	1.31
163	1.57
164	1.55
165	1.05
166	2.02
167	1.49
168	1.74
169	2.54
170	1.25
171	2.13
172	1.23
173	1.11
174	1.66
175	1.39
176	1.8
177	1.46
178	1.75
179	1.5
180	1.38
181	1.51
182	1.12
183	1.25
184	0.8
185	1.02
186	1.07
187	0.55
188	1.47
189	1.86
190	1.31
191	1.57
192	1.22
193	1.34
194	1.99
195	1.66
196	0.86
197	2.02
198	1.57
199	1.18
200	1.23
201	1.85
202	1.56
203	0.89
204	1.12
205	1.43
206	1.02
207	1.13
208	1.47
209	1.09
